3377	3.5885097	-30.4063101	24.1714	0.152	28.91
2830	3.5955098	-30.4096755	24.184	0.327	61.07
2132	3.5767371	-30.414622	24.2012	0.193	33.56
7522	3.5708235	-30.3829282	24.2038	0.24	-60.23
6041	3.6050367	-30.3916667	24.2089	0.238	4.43
2995	3.582847	-30.4088345	24.2262	0.249	10.56
6127	3.5818861	-30.3904668	24.2322	0.209	-60.43
2079	3.5806046	-30.4140932	24.2388	0.344	-88.92
5460	3.5796266	-30.3940831	24.2406	0.321	-61.84
3526	3.5885002	-30.4042032	24.2576	0.267	-5.34
4421	3.56948	-30.3999497	24.3774	0.423	-88.77
8105	3.5788538	-30.379428	24.3868	0.126	40.83
4401	3.5977186	-30.400596	24.3923	0.283	-3.81
2492	3.5924903	-30.412094	24.4238	0.179	-48.67
4943	3.5748623	-30.3971767	24.4297	0.08	43.22
7980	3.5757902	-30.3804021	24.4434	0.166	38.25
3429	3.5780863	-30.4057338	24.4457	0.402	61.13
5214	3.597214	-30.3955259	24.4587	0.012	48.62
4106	3.5684072	-30.4020171	24.5074	0.378	-14.0
2293	3.5756515	-30.4134859	24.5333	0.052	-43.4
4071	3.5971542	-30.402241	24.8449	0.312	79.8
4813	3.5848362	-30.3984642	27.6035	0.135	-54.9
2508	3.5897841	-30.4358632		0.7	69.12
3223	3.5923832	-30.4305633		0.38	-21.64
3668	3.5954694	-30.4254727		0.739	61.24
4193	3.5634583	-30.4214669		0.164	-68.58
4362	3.606882	-30.4178492		0.15	-13.82
4396	3.6058136	-30.4195095		0.706	63.89
4428	3.566881	-30.4197925		0.557	46.95
4579	3.6058758	-30.4178041		0.689	-5.18
5183	3.5567902	-30.4126402		0.642	70.06
5482	3.5583935	-30.4121582		0.686	11.61
5954	3.5625002	-30.4079227		0.617	-52.16
5959	3.5509175	-30.4085243		0.464	-50.37
6644	3.5757382	-30.4053533		0.631	3.0
8137	3.5469225	-30.3986069		0.407	-55.99
8633	3.5485258	-30.3956249		0.641	81.82
9248	3.5479232	-30.392821		0.542	-4.74
9352	3.6375896	-30.3944318		0.517	-4.42
9399	3.545738	-30.3932668		0.532	57.19
9632	3.5373171	-30.3927772		0.423	-59.02
9768	3.5636643	-30.3917452		0.033	40.57
10016	3.6000458	-30.3897175		0.742	13.81
10392	3.5382942	-30.3860178		0.731	51.53
10479	3.5298526	-30.3893617		0.284	-18.88
10603	3.5369177	-30.3879617		0.173	-18.42
10709	3.531996	-30.3872997		0.528	70.17
10776	3.5348036	-30.3867884		0.503	-81.74
10854	3.5403327	-30.3867522		0.327	49.06
11173	3.5638869	-30.3845312		0.518	-76.34
11409	3.5743793	-30.3836243		0.311	-9.43
11587	3.564083	-30.3842592		0.559	5.08
11647	3.6248198	-30.3826322		0.584	63.61
12210	3.5299607	-30.3803402		0.126	19.7
12243	3.5284983	-30.3806019		0.057	-42.94
12412	3.5306288	-30.3806001		0.407	19.81
12527	3.530565	-30.3797648		0.511	-12.8
12531	3.5171538	-30.3800371		0.119	5.22
12548	3.5599057	-30.3777794		0.294	-50.36
12689	3.5163517	-30.3787857		0.622	83.5
12815	3.5395562	-30.3782517		0.669	-16.41
12882	3.5547865	-30.3783998		0.363	-51.58
12902	3.5291986	-30.3777319		0.593	22.95
13106	3.5159644	-30.3780912		0.723	14.32
13154	3.5365632	-30.3777045		0.49	-48.33
13165	3.5706566	-30.3769752		0.695	-43.79
13299	3.5209774	-30.37737		0.285	47.62
13764	3.5222053	-30.3729891		0.307	76.47
13949	3.5556631	-30.3713369		0.658	-88.45
14017	3.5243046	-30.3743032		0.468	52.17
14041	3.6019174	-30.3748509		0.515	37.78
14060	3.5392295	-30.374803		0.474	-74.63
14229	3.5152363	-30.3734407		0.666	10.36
14441	3.6157127	-30.3729761		0.626	86.44
14557	3.50944	-30.3733476		0.281	59.36
14596	3.5623947	-30.3716163		0.309	-33.62
14666	3.6305733	-30.3726719		0.531	-5.25
14910	3.613498	-30.3705494		0.432	-77.06
15191	3.5527765	-30.3719241		0.101	-11.93
15205	3.5385162	-30.3711367		0.488	-86.56
15356	3.5223274	-30.3700528		0.312	11.4
15685	3.5886315	-30.3700154		0.364	-84.2
15802	3.5581899	-30.3698399		0.672	-29.47
15826	3.6249132	-30.3698892		0.472	62.27
15898	3.5611016	-30.3699872		0.346	-23.45
15968	3.6233416	-30.3691341		0.366	73.57
16672	3.5331259	-30.3654371		0.761	-86.69
16697	3.5631539	-30.3675977		0.349	50.71
16822	3.5711171	-30.3660478		0.139	81.01
16928	3.5273774	-30.3664156		0.522	33.85
16968	3.583167	-30.3667134		0.595	-37.37
17024	3.5755323	-30.3637012		0.626	75.3
17125	3.5331067	-30.3640938		0.382	74.62
17440	3.5609603	-30.3634998		0.831	-19.38
17482	3.5462415	-30.3649361		0.262	35.07
